IMG_0043.JPG.jpg: PSNR = 18.56, MSE = 0.01
I5_91.jpg: PSNR = 17.38, MSE = 0.02
IMG_0616.JPG.jpg: PSNR = 18.18, MSE = 0.02
IMG_0192.JPG.jpg: PSNR = 18.40, MSE = 0.01
IMG_0283.JPG.jpg: PSNR = 17.63, MSE = 0.02
IMG_0293.JPG.jpg: PSNR = 19.85, MSE = 0.01
IMG_0342.JPG.jpg: PSNR = 15.08, MSE = 0.03
I5_88.jpg: PSNR = 19.46, MSE = 0.01
IMG_0671.JPG.jpg: PSNR = 17.11, MSE = 0.02
I5_77.jpg: PSNR = 19.68, MSE = 0.01
IMG_0661.JPG.jpg: PSNR = 18.38, MSE = 0.01
I5_63.jpg: PSNR = 18.58, MSE = 0.01
I2_42.jpg: PSNR = 17.84, MSE = 0.02
I2_56.jpg: PSNR = 18.73, MSE = 0.01
IMG_0046.JPG.jpg: PSNR = 19.44, MSE = 0.01
IMG_0056.JPG.jpg: PSNR = 17.16, MSE = 0.02
I_79.jpg: PSNR = 20.58, MSE = 0.01
IMG_0613.JPG.jpg: PSNR = 16.84, MSE = 0.02
I_51.jpg: PSNR = 19.50, MSE = 0.01
I_45.jpg: PSNR = 17.41, MSE = 0.02
IMG_0565.JPG.jpg: PSNR = 17.46, MSE = 0.02
I_92.jpg: PSNR = 17.54, MSE = 0.02
I_86.jpg: PSNR = 19.87, MSE = 0.01
IMG_0330.JPG.jpg: PSNR = 16.40, MSE = 0.02
IMG_0399.JPG.jpg: PSNR = 14.72, MSE = 0.03
I5_106.jpg: PSNR = 16.44, MSE = 0.02
I5_112.jpg: PSNR = 19.23, MSE = 0.01
IMG_0187.JPG.jpg: PSNR = 19.63, MSE = 0.01
I3_16.jpg: PSNR = 15.36, MSE = 0.03
I_132.jpg: PSNR = 19.53, MSE = 0.01
I_126.jpg: PSNR = 21.13, MSE = 0.01
I_127.jpg: PSNR = 21.10, MSE = 0.01
I_133.jpg: PSNR = 20.06, MSE = 0.01
IMG_0163.JPG.jpg: PSNR = 16.90, MSE = 0.02
I3_17.jpg: PSNR = 17.30, MSE = 0.02
IMG_0173.JPG.jpg: PSNR = 18.13, MSE = 0.02
I5_113.jpg: PSNR = 18.48, MSE = 0.01
I5_107.jpg: PSNR = 16.35, MSE = 0.02
IMG_0215.JPG.jpg: PSNR = 18.81, MSE = 0.01
IMG_0528.JPG.jpg: PSNR = 18.74, MSE = 0.01
IMG_0450.JPG.jpg: PSNR = 17.85, MSE = 0.02
IMG_0538.JPG.jpg: PSNR = 17.64, MSE = 0.02
I_87.jpg: PSNR = 17.09, MSE = 0.02
I_93.jpg: PSNR = 19.20, MSE = 0.01
IMG_0591.JPG.jpg: PSNR = 18.15, MSE = 0.02
IMG_0581.JPG.jpg: PSNR = 18.64, MSE = 0.01
I_44.jpg: PSNR = 20.37, MSE = 0.01
I_50.jpg: PSNR = 20.52, MSE = 0.01
I_78.jpg: PSNR = 15.96, MSE = 0.03
I2_57.jpg: PSNR = 18.09, MSE = 0.02
I2_43.jpg: PSNR = 17.20, MSE = 0.02
I5_62.jpg: PSNR = 20.17, MSE = 0.01
IMG_0685.JPG.jpg: PSNR = 18.35, MSE = 0.01
I5_76.jpg: PSNR = 19.88, MSE = 0.01
I5_89.jpg: PSNR = 20.38, MSE = 0.01
IMG_0432.JPG.jpg: PSNR = 17.54, MSE = 0.02
IMG_0267.JPG.jpg: PSNR = 17.62, MSE = 0.02
IMG_0277.JPG.jpg: PSNR = 18.18, MSE = 0.02
IMG_0079.JPG.jpg: PSNR = 17.83, MSE = 0.02
IMG_0101.JPG.jpg: PSNR = 19.16, MSE = 0.01
IMG_0069.JPG.jpg: PSNR = 18.78, MSE = 0.01
IMG_0111.JPG.jpg: PSNR = 20.15, MSE = 0.01
IMG_0137.JPG.jpg: PSNR = 17.12, MSE = 0.02
IMG_0414.JPG.jpg: PSNR = 17.19, MSE = 0.02
IMG_0404.JPG.jpg: PSNR = 14.89, MSE = 0.03
IMG_0380.JPG.jpg: PSNR = 16.73, MSE = 0.02
I2_69.jpg: PSNR = 19.44, MSE = 0.01
I5_60.jpg: PSNR = 19.29, MSE = 0.01
I5_74.jpg: PSNR = 17.94, MSE = 0.02
I2_55.jpg: PSNR = 18.33, MSE = 0.01
I5_48.jpg: PSNR = 18.01, MSE = 0.02
I2_41.jpg: PSNR = 19.29, MSE = 0.01
IMG_0084.JPG.jpg: PSNR = 20.73, MSE = 0.01
I_46.jpg: PSNR = 18.76, MSE = 0.01
I_52.jpg: PSNR = 17.72, MSE = 0.02
IMG_0094.JPG.jpg: PSNR = 18.50, MSE = 0.01
I_85.jpg: PSNR = 18.56, MSE = 0.01
I_91.jpg: PSNR = 17.44, MSE = 0.02
IMG_0223.JPG.jpg: PSNR = 18.59, MSE = 0.01
I5_111.jpg: PSNR = 18.76, MSE = 0.01
IMG_0476.JPG.jpg: PSNR = 16.14, MSE = 0.02
I5_105.jpg: PSNR = 17.06, MSE = 0.02
I_119.jpg: PSNR = 18.03, MSE = 0.02
I3_15.jpg: PSNR = 19.33, MSE = 0.01
I_125.jpg: PSNR = 18.92, MSE = 0.01
I_131.jpg: PSNR = 17.61, MSE = 0.02
I3_29.jpg: PSNR = 18.68, MSE = 0.01
IMG_0155.JPG.jpg: PSNR = 17.30, MSE = 0.02
I3_28.jpg: PSNR = 18.31, MSE = 0.01
I_130.jpg: PSNR = 17.79, MSE = 0.02
I_124.jpg: PSNR = 16.14, MSE = 0.02
I3_14.jpg: PSNR = 17.83, MSE = 0.02
I_118.jpg: PSNR = 18.38, MSE = 0.01
I5_104.jpg: PSNR = 18.81, MSE = 0.01
I5_110.jpg: PSNR = 19.62, MSE = 0.01
I_90.jpg: PSNR = 17.99, MSE = 0.02
IMG_0553.JPG.jpg: PSNR = 20.64, MSE = 0.01
IMG_0543.JPG.jpg: PSNR = 18.50, MSE = 0.01
I_84.jpg: PSNR = 18.15, MSE = 0.02
IMG_0306.JPG.jpg: PSNR = 18.62, MSE = 0.01
IMG_0316.JPG.jpg: PSNR = 16.03, MSE = 0.02
IMG_0060.JPG.jpg: PSNR = 20.10, MSE = 0.01
I_53.jpg: PSNR = 18.25, MSE = 0.01
IMG_0118.JPG.jpg: PSNR = 19.85, MSE = 0.01
I_47.jpg: PSNR = 18.40, MSE = 0.01
IMG_0108.JPG.jpg: PSNR = 16.80, MSE = 0.02
IMG_0635.JPG.jpg: PSNR = 18.56, MSE = 0.01
I5_49.jpg: PSNR = 17.50, MSE = 0.02
IMG_0657.JPG.jpg: PSNR = 17.81, MSE = 0.02
I2_40.jpg: PSNR = 18.64, MSE = 0.01
I2_54.jpg: PSNR = 17.57, MSE = 0.02
I5_75.jpg: PSNR = 20.80, MSE = 0.01
IMG_0012.JPG.jpg: PSNR = 18.70, MSE = 0.01
I2_68.jpg: PSNR = 19.13, MSE = 0.01
I5_61.jpg: PSNR = 17.45, MSE = 0.02
IMG_0374.JPG.jpg: PSNR = 18.73, MSE = 0.01
IMG_0531.JPG.jpg: PSNR = 19.86, MSE = 0.01
IMG_0521.JPG.jpg: PSNR = 17.40, MSE = 0.02
IMG_0588.JPG.jpg: PSNR = 17.10, MSE = 0.02
IMG_0598.JPG.jpg: PSNR = 18.47, MSE = 0.01
IMG_0381.JPG.jpg: PSNR = 17.46, MSE = 0.02
IMG_0136.JPG.jpg: PSNR = 18.82, MSE = 0.01
IMG_0126.JPG.jpg: PSNR = 17.60, MSE = 0.02
I5_59.jpg: PSNR = 18.67, MSE = 0.01
IMG_0328.JPG.jpg: PSNR = 17.94, MSE = 0.02
I2_50.jpg: PSNR = 18.89, MSE = 0.01
I2_44.jpg: PSNR = 18.55, MSE = 0.01
IMG_0405.JPG.jpg: PSNR = 17.67, MSE = 0.02
I5_65.jpg: PSNR = 18.48, MSE = 0.01
IMG_0415.JPG.jpg: PSNR = 17.35, MSE = 0.02
I5_71.jpg: PSNR = 18.15, MSE = 0.02
I_43.jpg: PSNR = 17.24, MSE = 0.02
IMG_0477.JPG.jpg: PSNR = 16.74, MSE = 0.02
I_57.jpg: PSNR = 14.84, MSE = 0.03
IMG_0232.JPG.jpg: PSNR = 17.53, MSE = 0.02
I_80.jpg: PSNR = 19.88, MSE = 0.01
I_94.jpg: PSNR = 15.80, MSE = 0.03
IMG_0679.JPG.jpg: PSNR = 19.22, MSE = 0.01
I5_114.jpg: PSNR = 19.65, MSE = 0.01
I5_100.jpg: PSNR = 19.50, MSE = 0.01
I5_128.jpg: PSNR = 15.94, MSE = 0.03
I3_38.jpg: PSNR = 15.80, MSE = 0.03
I_120.jpg: PSNR = 17.59, MSE = 0.02
I_134.jpg: PSNR = 20.15, MSE = 0.01
I3_10.jpg: PSNR = 20.61, MSE = 0.01
I_108.jpg: PSNR = 14.91, MSE = 0.03
I_109.jpg: PSNR = 13.93, MSE = 0.04
I3_11.jpg: PSNR = 14.12, MSE = 0.04
IMG_0307.JPG.jpg: PSNR = 18.13, MSE = 0.02
IMG_0542.JPG.jpg: PSNR = 18.87, MSE = 0.01
I_135.jpg: PSNR = 20.84, MSE = 0.01
I_121.jpg: PSNR = 17.98, MSE = 0.02
I3_39.jpg: PSNR = 18.13, MSE = 0.02
IMG_0552.JPG.jpg: PSNR = 17.80, MSE = 0.02
IMG_0624.JPG.jpg: PSNR = 18.22, MSE = 0.02
I5_129.jpg: PSNR = 17.71, MSE = 0.02
I5_101.jpg: PSNR = 18.62, MSE = 0.01
IMG_0109.JPG.jpg: PSNR = 17.00, MSE = 0.02
IMG_0119.JPG.jpg: PSNR = 18.11, MSE = 0.02
I5_115.jpg: PSNR = 20.41, MSE = 0.01
I_95.jpg: PSNR = 14.16, MSE = 0.04
I_81.jpg: PSNR = 17.30, MSE = 0.02
I_56.jpg: PSNR = 18.67, MSE = 0.01
I_42.jpg: PSNR = 16.44, MSE = 0.02
IMG_0599.JPG.jpg: PSNR = 18.86, MSE = 0.01
I5_70.jpg: PSNR = 19.00, MSE = 0.01
I5_64.jpg: PSNR = 19.19, MSE = 0.01
IMG_0589.JPG.jpg: PSNR = 18.41, MSE = 0.01
I2_45.jpg: PSNR = 20.06, MSE = 0.01
I5_58.jpg: PSNR = 20.21, MSE = 0.01
I2_51.jpg: PSNR = 18.95, MSE = 0.01
IMG_0646.JPG.jpg: PSNR = 18.58, MSE = 0.01
IMG_0656.JPG.jpg: PSNR = 18.79, MSE = 0.01
IMG_0458.JPG.jpg: PSNR = 18.10, MSE = 0.02
IMG_0448.JPG.jpg: PSNR = 16.74, MSE = 0.02
IMG_0530.JPG.jpg: PSNR = 19.07, MSE = 0.01
IMG_0375.JPG.jpg: PSNR = 17.90, MSE = 0.02
IMG_0365.JPG.jpg: PSNR = 18.53, MSE = 0.01
IMG_0506.JPG.jpg: PSNR = 17.77, MSE = 0.02
IMG_0516.JPG.jpg: PSNR = 18.09, MSE = 0.02
IMG_0035.JPG.jpg: PSNR = 17.48, MSE = 0.02
IMG_0025.JPG.jpg: PSNR = 19.97, MSE = 0.01
IMG_0670.JPG.jpg: PSNR = 19.36, MSE = 0.01
I5_99.jpg: PSNR = 22.00, MSE = 0.01
I2_47.jpg: PSNR = 16.88, MSE = 0.02
I2_53.jpg: PSNR = 20.65, MSE = 0.01
I5_72.jpg: PSNR = 21.78, MSE = 0.01
IMG_0292.JPG.jpg: PSNR = 16.75, MSE = 0.02
I5_66.jpg: PSNR = 17.54, MSE = 0.02
I_54.jpg: PSNR = 19.29, MSE = 0.01
I2_8.jpg: PSNR = 15.68, MSE = 0.03
I_40.jpg: PSNR = 18.51, MSE = 0.01
I_68.jpg: PSNR = 15.77, MSE = 0.03
I_97.jpg: PSNR = 19.21, MSE = 0.01
I_83.jpg: PSNR = 19.41, MSE = 0.01
IMG_0196.JPG.jpg: PSNR = 17.29, MSE = 0.02
IMG_0186.JPG.jpg: PSNR = 17.73, MSE = 0.02
IMG_0602.JPG.jpg: PSNR = 19.31, MSE = 0.01
I5_103.jpg: PSNR = 19.99, MSE = 0.01
I5_117.jpg: PSNR = 18.40, MSE = 0.01
IMG_0612.JPG.jpg: PSNR = 18.11, MSE = 0.02
IMG_0057.JPG.jpg: PSNR = 16.50, MSE = 0.02
I_137.jpg: PSNR = 19.26, MSE = 0.01
IMG_0249.JPG.jpg: PSNR = 17.79, MSE = 0.02
IMG_0259.JPG.jpg: PSNR = 19.00, MSE = 0.01
IMG_0321.JPG.jpg: PSNR = 17.36, MSE = 0.02
I_123.jpg: PSNR = 16.13, MSE = 0.02
I3_13.jpg: PSNR = 17.66, MSE = 0.02
IMG_0580.JPG.jpg: PSNR = 18.96, MSE = 0.01
I3_12.jpg: PSNR = 16.47, MSE = 0.02
I_122.jpg: PSNR = 18.89, MSE = 0.01
I_136.jpg: PSNR = 19.94, MSE = 0.01
I5_116.jpg: PSNR = 20.08, MSE = 0.01
I5_102.jpg: PSNR = 15.54, MSE = 0.03
IMG_0162.JPG.jpg: PSNR = 18.00, MSE = 0.02
I_82.jpg: PSNR = 15.79, MSE = 0.03
I_96.jpg: PSNR = 18.41, MSE = 0.01
IMG_0441.JPG.jpg: PSNR = 17.49, MSE = 0.02
IMG_0539.JPG.jpg: PSNR = 18.58, MSE = 0.01
I_69.jpg: PSNR = 17.47, MSE = 0.02
IMG_0451.JPG.jpg: PSNR = 18.36, MSE = 0.01
I2_9.jpg: PSNR = 17.89, MSE = 0.02
IMG_0214.JPG.jpg: PSNR = 18.87, MSE = 0.01
I_41.jpg: PSNR = 16.45, MSE = 0.02
IMG_0204.JPG.jpg: PSNR = 19.15, MSE = 0.01
I_55.jpg: PSNR = 17.35, MSE = 0.02
I5_67.jpg: PSNR = 20.83, MSE = 0.01
IMG_0266.JPG.jpg: PSNR = 18.30, MSE = 0.01
I5_73.jpg: PSNR = 22.00, MSE = 0.01
I2_52.jpg: PSNR = 16.63, MSE = 0.02
I2_46.jpg: PSNR = 19.83, MSE = 0.01
IMG_0110.JPG.jpg: PSNR = 15.31, MSE = 0.03
I5_98.jpg: PSNR = 19.43, MSE = 0.01
IMG_0078.JPG.jpg: PSNR = 17.43, MSE = 0.02
IMG_0694.JPG.jpg: PSNR = 17.25, MSE = 0.02
IMG_0146.JPG.jpg: PSNR = 18.81, MSE = 0.01
IMG_0220.JPG.jpg: PSNR = 19.37, MSE = 0.01
IMG_0348.JPG.jpg: PSNR = 17.68, MSE = 0.02
IMG_0299.JPG.jpg: PSNR = 18.40, MSE = 0.01
IMG_0289.JPG.jpg: PSNR = 16.20, MSE = 0.02
I5_14.jpg: PSNR = 18.27, MSE = 0.01
I5_28.jpg: PSNR = 20.41, MSE = 0.01
I2_21.jpg: PSNR = 17.51, MSE = 0.02
IMG_0087.JPG.jpg: PSNR = 19.09, MSE = 0.01
I2_35.jpg: PSNR = 19.23, MSE = 0.01
I_6.jpg: PSNR = 13.78, MSE = 0.04
IMG_0097.JPG.jpg: PSNR = 20.39, MSE = 0.01
I_32.jpg: PSNR = 18.77, MSE = 0.01
I_26.jpg: PSNR = 15.79, MSE = 0.03
I5_8.jpg: PSNR = 21.16, MSE = 0.01
IMG_0383.JPG.jpg: PSNR = 18.07, MSE = 0.02
IMG_0393.JPG.jpg: PSNR = 18.19, MSE = 0.02
IMG_0417.JPG.jpg: PSNR = 18.94, MSE = 0.01
I_192.jpg: PSNR = 17.48, MSE = 0.02
IMG_0252.JPG.jpg: PSNR = 18.26, MSE = 0.01
I_186.jpg: PSNR = 14.88, MSE = 0.03
I3_108.jpg: PSNR = 17.38, MSE = 0.02
I3_75.jpg: PSNR = 19.18, MSE = 0.01
IMG_0134.JPG.jpg: PSNR = 19.00, MSE = 0.01
I3_61.jpg: PSNR = 18.97, MSE = 0.01
I_179.jpg: PSNR = 20.31, MSE = 0.01
I3_49.jpg: PSNR = 19.19, MSE = 0.01
I_151.jpg: PSNR = 19.35, MSE = 0.01
IMG_0609.JPG.jpg: PSNR = 19.35, MSE = 0.01
IMG_0619.JPG.jpg: PSNR = 17.55, MSE = 0.02
I_145.jpg: PSNR = 18.55, MSE = 0.01
I3_120.jpg: PSNR = 18.63, MSE = 0.01
I3_121.jpg: PSNR = 18.85, MSE = 0.01
I_144.jpg: PSNR = 18.14, MSE = 0.02
I_150.jpg: PSNR = 18.72, MSE = 0.01
I3_48.jpg: PSNR = 18.21, MSE = 0.02
I_178.jpg: PSNR = 17.88, MSE = 0.02
I3_60.jpg: PSNR = 19.02, MSE = 0.01
I3_74.jpg: PSNR = 15.11, MSE = 0.03
I3_109.jpg: PSNR = 17.83, MSE = 0.02
I_187.jpg: PSNR = 16.88, MSE = 0.02
I_193.jpg: PSNR = 16.37, MSE = 0.02
IMG_0377.JPG.jpg: PSNR = 18.15, MSE = 0.02
IMG_0532.JPG.jpg: PSNR = 18.81, MSE = 0.01
IMG_0522.JPG.jpg: PSNR = 17.88, MSE = 0.02
I5_9.jpg: PSNR = 18.04, MSE = 0.02
I_27.jpg: PSNR = 17.08, MSE = 0.02
I_33.jpg: PSNR = 19.43, MSE = 0.01
IMG_0644.JPG.jpg: PSNR = 19.45, MSE = 0.01
IMG_0179.JPG.jpg: PSNR = 17.91, MSE = 0.02
IMG_0169.JPG.jpg: PSNR = 16.62, MSE = 0.02
IMG_0011.JPG.jpg: PSNR = 19.73, MSE = 0.01
I_7.jpg: PSNR = 16.66, MSE = 0.02
I2_34.jpg: PSNR = 17.03, MSE = 0.02
I5_29.jpg: PSNR = 16.18, MSE = 0.02
IMG_0073.JPG.jpg: PSNR = 16.40, MSE = 0.02
I2_20.jpg: PSNR = 18.92, MSE = 0.01
I5_15.jpg: PSNR = 19.31, MSE = 0.01
IMG_0626.JPG.jpg: PSNR = 18.02, MSE = 0.02
IMG_0438.JPG.jpg: PSNR = 18.01, MSE = 0.02
IMG_0491.JPG.jpg: PSNR = 18.42, MSE = 0.01
IMG_0194.JPG.jpg: PSNR = 18.63, MSE = 0.01
IMG_0576.JPG.jpg: PSNR = 17.08, MSE = 0.02
IMG_0323.JPG.jpg: PSNR = 17.32, MSE = 0.02
IMG_0045.JPG.jpg: PSNR = 19.31, MSE = 0.01
IMG_0055.JPG.jpg: PSNR = 17.79, MSE = 0.02
I5_17.jpg: PSNR = 19.67, MSE = 0.01
I2_36.jpg: PSNR = 18.09, MSE = 0.02
IMG_0610.JPG.jpg: PSNR = 18.44, MSE = 0.01
I_5.jpg: PSNR = 19.18, MSE = 0.01
I2_22.jpg: PSNR = 17.82, MSE = 0.02
IMG_0600.JPG.jpg: PSNR = 18.32, MSE = 0.01
I_19.jpg: PSNR = 18.96, MSE = 0.01
IMG_0662.JPG.jpg: PSNR = 18.84, MSE = 0.01
I_25.jpg: PSNR = 19.66, MSE = 0.01
IMG_0027.JPG.jpg: PSNR = 19.08, MSE = 0.01
I_31.jpg: PSNR = 18.22, MSE = 0.02
IMG_0239.JPG.jpg: PSNR = 18.66, MSE = 0.01
IMG_0341.JPG.jpg: PSNR = 16.67, MSE = 0.02
IMG_0229.JPG.jpg: PSNR = 20.39, MSE = 0.01
IMG_0351.JPG.jpg: PSNR = 17.47, MSE = 0.02
IMG_0514.JPG.jpg: PSNR = 18.33, MSE = 0.01
IMG_0504.JPG.jpg: PSNR = 19.23, MSE = 0.01
IMG_0280.JPG.jpg: PSNR = 16.50, MSE = 0.02
I_185.jpg: PSNR = 16.37, MSE = 0.02
I_191.jpg: PSNR = 17.57, MSE = 0.02
I3_89.jpg: PSNR = 17.14, MSE = 0.02
I3_62.jpg: PSNR = 17.66, MSE = 0.02
I3_76.jpg: PSNR = 19.50, MSE = 0.01
I_146.jpg: PSNR = 17.70, MSE = 0.02
I3_123.jpg: PSNR = 18.93, MSE = 0.01
I_152.jpg: PSNR = 21.25, MSE = 0.01
IMG_0102.JPG.jpg: PSNR = 19.99, MSE = 0.01
I_153.jpg: PSNR = 14.80, MSE = 0.03
I3_122.jpg: PSNR = 16.91, MSE = 0.02
I_147.jpg: PSNR = 19.38, MSE = 0.01
I3_77.jpg: PSNR = 16.78, MSE = 0.02
I3_63.jpg: PSNR = 18.49, MSE = 0.01
I3_88.jpg: PSNR = 18.07, MSE = 0.02
IMG_0549.JPG.jpg: PSNR = 22.97, MSE = 0.01
I_190.jpg: PSNR = 16.56, MSE = 0.02
IMG_0421.JPG.jpg: PSNR = 18.56, MSE = 0.01
I_184.jpg: PSNR = 18.38, MSE = 0.01
IMG_0264.JPG.jpg: PSNR = 19.36, MSE = 0.01
IMG_0274.JPG.jpg: PSNR = 18.16, MSE = 0.02
IMG_0488.JPG.jpg: PSNR = 16.50, MSE = 0.02
I_30.jpg: PSNR = 15.54, MSE = 0.03
I_24.jpg: PSNR = 15.69, MSE = 0.03
IMG_0696.JPG.jpg: PSNR = 16.60, MSE = 0.02
I_18.jpg: PSNR = 15.11, MSE = 0.03
IMG_0686.JPG.jpg: PSNR = 18.32, MSE = 0.01
I2_23.jpg: PSNR = 18.20, MSE = 0.02
I_4.jpg: PSNR = 14.49, MSE = 0.04
I2_37.jpg: PSNR = 18.74, MSE = 0.01
I5_16.jpg: PSNR = 21.02, MSE = 0.01
IMG_0592.JPG.jpg: PSNR = 19.71, MSE = 0.01
IMG_0216.JPG.jpg: PSNR = 18.29, MSE = 0.01
IMG_0322.JPG.jpg: PSNR = 17.40, MSE = 0.02
IMG_0577.JPG.jpg: PSNR = 18.21, MSE = 0.02
IMG_0601.JPG.jpg: PSNR = 18.83, MSE = 0.01
IMG_0054.JPG.jpg: PSNR = 18.66, MSE = 0.01
IMG_0044.JPG.jpg: PSNR = 19.53, MSE = 0.01
I3_8.jpg: PSNR = 19.25, MSE = 0.01
IMG_0195.JPG.jpg: PSNR = 17.19, MSE = 0.02
I2_33.jpg: PSNR = 18.15, MSE = 0.02
I2_27.jpg: PSNR = 17.38, MSE = 0.02
I5_12.jpg: PSNR = 20.65, MSE = 0.01
I_20.jpg: PSNR = 18.68, MSE = 0.01
I_34.jpg: PSNR = 20.18, MSE = 0.01
IMG_0291.JPG.jpg: PSNR = 18.74, MSE = 0.01
IMG_0036.JPG.jpg: PSNR = 18.14, MSE = 0.02
I3_98.jpg: PSNR = 18.54, MSE = 0.01
I_180.jpg: PSNR = 19.01, MSE = 0.01
I_194.jpg: PSNR = 19.84, MSE = 0.01
IMG_0026.JPG.jpg: PSNR = 18.75, MSE = 0.01
IMG_0663.JPG.jpg: PSNR = 18.00, MSE = 0.02
I_143.jpg: PSNR = 19.60, MSE = 0.01
I3_126.jpg: PSNR = 16.55, MSE = 0.02
IMG_0515.JPG.jpg: PSNR = 17.09, MSE = 0.02
I_157.jpg: PSNR = 18.40, MSE = 0.01
IMG_0350.JPG.jpg: PSNR = 16.74, MSE = 0.02
I3_67.jpg: PSNR = 18.95, MSE = 0.01
IMG_0228.JPG.jpg: PSNR = 19.09, MSE = 0.01
I3_73.jpg: PSNR = 17.99, MSE = 0.02
IMG_0238.JPG.jpg: PSNR = 18.42, MSE = 0.01
I3_72.jpg: PSNR = 19.88, MSE = 0.01
I3_66.jpg: PSNR = 18.15, MSE = 0.02
I_156.jpg: PSNR = 18.53, MSE = 0.01
IMG_0499.JPG.jpg: PSNR = 17.74, MSE = 0.02
I3_127.jpg: PSNR = 19.02, MSE = 0.01
IMG_0489.JPG.jpg: PSNR = 18.71, MSE = 0.01
I_142.jpg: PSNR = 18.47, MSE = 0.01
I_195.jpg: PSNR = 19.75, MSE = 0.01
I_181.jpg: PSNR = 18.40, MSE = 0.01
I3_99.jpg: PSNR = 18.89, MSE = 0.01
IMG_0275.JPG.jpg: PSNR = 17.52, MSE = 0.02
I_35.jpg: PSNR = 20.10, MSE = 0.01
IMG_0420.JPG.jpg: PSNR = 18.36, MSE = 0.01
IMG_0548.JPG.jpg: PSNR = 17.96, MSE = 0.02
I_21.jpg: PSNR = 18.62, MSE = 0.01
IMG_0430.JPG.jpg: PSNR = 17.46, MSE = 0.02
I5_13.jpg: PSNR = 23.84, MSE = 0.00
I_208.jpg: PSNR = 20.72, MSE = 0.01
IMG_0452.JPG.jpg: PSNR = 17.69, MSE = 0.02
I2_26.jpg: PSNR = 18.30, MSE = 0.01
IMG_0217.JPG.jpg: PSNR = 19.56, MSE = 0.01
I_1.jpg: PSNR = 20.57, MSE = 0.01
I2_32.jpg: PSNR = 17.73, MSE = 0.02
IMG_0207.JPG.jpg: PSNR = 21.06, MSE = 0.01
IMG_0009.JPG.jpg: PSNR = 19.52, MSE = 0.01
IMG_0019.JPG.jpg: PSNR = 18.19, MSE = 0.02
I3_9.jpg: PSNR = 18.74, MSE = 0.01
IMG_0583.JPG.jpg: PSNR = 18.70, MSE = 0.01
IMG_0593.JPG.jpg: PSNR = 18.46, MSE = 0.01
IMG_0288.JPG.jpg: PSNR = 17.63, MSE = 0.02
IMG_0298.JPG.jpg: PSNR = 17.79, MSE = 0.02
IMG_0086.JPG.jpg: PSNR = 17.53, MSE = 0.02
IMG_0157.JPG.jpg: PSNR = 18.03, MSE = 0.02
IMG_0147.JPG.jpg: PSNR = 19.40, MSE = 0.01
IMG_0702.JPG.jpg: PSNR = 16.76, MSE = 0.02
I2_24.jpg: PSNR = 16.81, MSE = 0.02
I5_39.jpg: PSNR = 20.11, MSE = 0.01
I2_30.jpg: PSNR = 20.63, MSE = 0.01
I_3.jpg: PSNR = 20.17, MSE = 0.01
IMG_0474.JPG.jpg: PSNR = 16.77, MSE = 0.02
IMG_0349.JPG.jpg: PSNR = 16.67, MSE = 0.02
I2_18.jpg: PSNR = 20.42, MSE = 0.01
IMG_0231.JPG.jpg: PSNR = 17.47, MSE = 0.02
I5_11.jpg: PSNR = 17.00, MSE = 0.02
IMG_0221.JPG.jpg: PSNR = 19.92, MSE = 0.01
I_37.jpg: PSNR = 20.40, MSE = 0.01
I_23.jpg: PSNR = 17.37, MSE = 0.02
IMG_0243.JPG.jpg: PSNR = 19.08, MSE = 0.01
IMG_0608.JPG.jpg: PSNR = 18.86, MSE = 0.01
IMG_0125.JPG.jpg: PSNR = 20.03, MSE = 0.01
I_197.jpg: PSNR = 16.85, MSE = 0.02
I_183.jpg: PSNR = 20.82, MSE = 0.01
IMG_0392.JPG.jpg: PSNR = 17.82, MSE = 0.02
I_154.jpg: PSNR = 20.35, MSE = 0.01
I_140.jpg: PSNR = 18.28, MSE = 0.01
IMG_0382.JPG.jpg: PSNR = 18.17, MSE = 0.02
I3_58.jpg: PSNR = 17.31, MSE = 0.02
I3_125.jpg: PSNR = 18.81, MSE = 0.01
I_168.jpg: PSNR = 18.80, MSE = 0.01
I3_70.jpg: PSNR = 15.17, MSE = 0.03
I3_64.jpg: PSNR = 17.56, MSE = 0.02
I3_119.jpg: PSNR = 19.43, MSE = 0.01
I3_118.jpg: PSNR = 19.28, MSE = 0.01
I3_65.jpg: PSNR = 18.39, MSE = 0.01
I3_71.jpg: PSNR = 16.39, MSE = 0.02
I_169.jpg: PSNR = 18.26, MSE = 0.01
I3_124.jpg: PSNR = 17.65, MSE = 0.02
I3_59.jpg: PSNR = 17.18, MSE = 0.02
IMG_0376.JPG.jpg: PSNR = 17.55, MSE = 0.02
I_141.jpg: PSNR = 18.22, MSE = 0.02
IMG_0366.JPG.jpg: PSNR = 17.16, MSE = 0.02
I_155.jpg: PSNR = 19.29, MSE = 0.01
IMG_0178.JPG.jpg: PSNR = 20.79, MSE = 0.01
I_182.jpg: PSNR = 14.91, MSE = 0.03
IMG_0645.JPG.jpg: PSNR = 17.11, MSE = 0.02
IMG_0655.JPG.jpg: PSNR = 18.80, MSE = 0.01
I_196.jpg: PSNR = 17.32, MSE = 0.02
I_22.jpg: PSNR = 17.24, MSE = 0.02
I_36.jpg: PSNR = 16.99, MSE = 0.02
I2_19.jpg: PSNR = 18.11, MSE = 0.02
